ISO28178
FILE_DESCRIPTOR	"FOGRA56"
ORIGINATOR	"Fogra, www.fogra.org, developed by GMG GmbH & Co. KG, Heidelberger Druckmaschinen AG"
CREATED	"January 2019"
TARGET_TYPE	"ISO12642-2"
INSTRUMENTATION	"D50, 2 degree, geometry 45/0, no polarisation filter, white backing, according to ISO 13655:2009 M1"
PRINT_CONDITIONS	"Offset printing, according to ISO 12647-2:2013, OFCOM. print substrate 1 = premium coated, fluorescence moderate (8-14 DeltaB according to ISO 15397), 115 g/m2. tone value increase curves A (CMYK), laminated with matte OPP film"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"M1"
WEIGHTING_FUNCTION	"ILLUMINANT, D50"
WEIGHTING_FUNCTION	"OBSERVER, 2 degree"
# The following flag is intended to improve compatibility with legacy devices.
KEYWORD	"TRACEABILITY"
TRACEABILITY	"NIST"
NUMBER_OF_FIELDS	8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	1617
BEGIN_DATA
458	55	85	55	0	37.97	25.09	-3.75
459	55	100	55	0	35.21	32.35	-5.44
460	70	0	55	0	59.92	-41.84	7.34
461	70	10	55	0	56.55	-34.7	4.62
462	70	20	55	0	53.33	-27.94	2.3
463	70	30	55	0	49.99	-21.11	0.15
464	70	40	55	0	47.19	-14.59	-1.65
465	70	55	55	0	42.79	-4.6	-4.43
466	70	70	55	0	38.54	5.78	-7.08
467	70	85	55	0	34.84	15.25	-9.22
468	70	100	55	0	32.31	22.09	-10.64
469	85	0	55	0	55.83	-48.97	0.53
470	85	10	55	0	52.82	-42.32	-1.6
471	85	20	55	0	49.79	-36.22	-3.64
472	85	30	55	0	46.78	-29.43	-5.5
473	85	40	55	0	44.18	-23.27	-7.04
474	85	55	55	0	40.06	-13.7	-9.48
475	85	70	55	0	35.94	-3.68	-11.84
476	85	85	55	0	32.56	5.35	-13.68
477	85	100	55	0	30.13	12.03	-14.92
478	100	0	55	0	52.84	-54.46	-4.6
479	100	10	55	0	50.25	-48.35	-6.6
480	100	20	55	0	47.44	-42.08	-8.37
481	100	30	55	0	44.73	-35.93	-10.04
482	100	40	55	0	42.08	-29.99	-11.45
483	100	55	55	0	38.24	-20.33	-13.22
484	100	70	55	0	34.49	-10.98	-15.17
485	100	85	55	0	31.34	-2.46	-16.53
486	100	100	55	0	29.38	3.45	-17.47
487	0	0	70	0	89.9	-4.3	68
488	0	10	70	0	83.95	4.71	60.88
489	0	20	70	0	78.47	13.5	55.17
490	0	30	70	0	73.02	21.99	49.82
491	0	40	70	0	68.81	29.71	45.45
492	0	55	70	0	62.69	41.11	39.6
493	0	70	70	0	57.13	52.36	34.69
494	0	85	70	0	52.92	60.93	30.71
495	0	100	70	0	50.01	67.51	28.04
496	10	0	70	0	84.58	-10.51	58.97
497	10	10	70	0	79.06	-1.88	52.95
498	10	20	70	0	73.95	6.36	47.84
499	10	30	70	0	68.89	14.94	42.91
500	10	40	70	0	64.98	22.23	39.09
501	10	55	70	0	59.11	33.66	33.7
502	10	70	70	0	53.67	44.7	28.8
503	10	85	70	0	49.64	53.92	25.2
504	10	100	70	0	46.68	60.71	22.06
505	20	0	70	0	79.38	-16.15	50.84
506	20	10	70	0	74.32	-7.79	45.8
507	20	20	70	0	69.78	0.09	41.29
508	20	30	70	0	65.06	8.24	36.54
509	20	40	70	0	61.41	15.49	33.16
510	20	55	70	0	55.82	26.65	27.99
511	20	70	70	0	50.58	37.67	23.48
512	20	85	70	0	46.53	46.81	19.58
513	20	100	70	0	43.79	53.9	16.83
514	30	0	70	0	74.47	-21.78	43.4
515	30	10	70	0	69.8	-14.01	38.53
516	30	20	70	0	65.54	-6.35	34.44
517	30	30	70	0	61.32	1.64	30.51
518	30	40	70	0	57.87	8.65	27.08
519	30	55	70	0	52.5	19.46	22.26
520	30	70	70	0	47.51	30.57	17.91
521	30	85	70	0	43.66	39.74	14.36
522	30	100	70	0	40.87	46.97	11.44
523	40	0	70	0	70.56	-27.11	36.97
524	40	10	70	0	66.34	-19.42	32.8
525	40	20	70	0	62.29	-11.99	29.02
526	40	30	70	0	58.38	-4.34	25.3
527	40	40	70	0	54.93	2.54	21.99
528	40	55	70	0	49.89	13.37	17.6
529	40	70	70	0	45.12	24.1	13.37
530	40	85	70	0	41.32	33.45	9.94
531	40	100	70	0	38.56	40.47	6.92
532	55	0	70	0	64.58	-35.3	27.3
533	55	10	70	0	60.9	-28.19	24.01
534	55	20	70	0	57.31	-20.94	20.74
535	55	30	70	0	53.75	-13.65	17.68
536	55	40	70	0	50.69	-7.01	14.76
537	55	55	70	0	46.09	3.33	10.84
538	55	70	70	0	41.56	14.07	6.86
539	55	85	70	0	37.8	23.53	3.51
540	55	100	70	0	35.1	30.76	0.9
541	70	0	70	0	59.3	-43.59	18.99
542	70	10	70	0	55.98	-36.86	15.78
543	70	20	70	0	52.77	-30.15	13.13
544	70	30	70	0	49.49	-23.12	10.46
545	70	40	70	0	46.75	-16.67	8.12
546	70	55	70	0	42.51	-6.58	4.43
547	70	70	70	0	38.22	3.85	0.86
548	70	85	70	0	34.66	13.25	-2.16
549	70	100	70	0	32.2	20.32	-4.23
550	85	0	70	0	55.11	-51.49	11.83
551	85	10	70	0	52.17	-45.36	9.2
552	85	20	70	0	49.18	-38.84	6.64
553	85	30	70	0	46.26	-32.27	4.3
554	85	40	70	0	43.71	-25.84	2.39
555	85	55	70	0	39.67	-16.1	-0.88
556	85	70	70	0	35.68	-6.12	-4.16
557	85	85	70	0	32.32	3.14	-6.71
558	85	100	70	0	29.97	9.91	-8.38
559	100	0	70	0	52.08	-57.64	6.16
560	100	10	70	0	49.6	-51.63	3.85
561	100	20	70	0	46.97	-45.59	1.71
562	100	30	70	0	44.28	-39.25	-0.33
563	100	40	70	0	41.68	-32.91	-2.14
564	100	55	70	0	37.84	-23.64	-4.99
565	100	70	70	0	34.17	-13.68	-7.73
566	100	85	70	0	31.13	-5.01	-9.82
567	100	100	70	0	28.98	1.1	-11.45
568	0	0	85	0	89.53	-4.36	79.71
569	0	10	85	0	83.64	4.36	72.53
570	0	20	85	0	78.14	13.24	66.61
571	0	30	85	0	72.75	21.8	61.04
572	0	40	85	0	68.43	29.45	56.34
573	0	55	85	0	62.44	40.76	49.67
574	0	70	85	0	57.05	51.71	43.74
575	0	85	85	0	52.92	60.36	38.76
576	0	100	85	0	49.89	66.8	34.99
577	10	0	85	0	84.14	-10.72	70.62
578	10	10	85	0	78.72	-2.21	64.44
579	10	20	85	0	73.61	5.95	58.92
580	10	30	85	0	68.7	14.43	53.81
581	10	40	85	0	64.76	21.75	49.54
582	10	55	85	0	58.91	33.04	43.33
583	10	70	85	0	53.52	44.13	37.47
584	10	85	85	0	49.53	53.17	32.82
585	10	100	85	0	46.68	59.72	28.91
586	20	0	85	0	79.07	-16.48	62.36
587	20	10	85	0	73.98	-8.29	57.11
588	20	20	85	0	69.44	-0.38	52.25
589	20	30	85	0	64.83	7.66	47.04
590	20	40	85	0	61.07	14.87	43.02
591	20	55	85	0	55.68	25.89	37.48
592	20	70	85	0	50.48	36.79	31.8
593	20	85	85	0	46.47	45.96	27.21
594	20	100	85	0	43.68	52.83	23.32
595	30	0	85	0	73.97	-22.15	54.41
596	30	10	85	0	69.46	-14.53	49.63
597	30	20	85	0	65.15	-6.87	44.93
598	30	30	85	0	61.04	0.91	40.42
599	30	40	85	0	57.58	7.71	36.92
600	30	55	85	0	52.33	18.63	31.25
601	30	70	85	0	47.45	29.57	25.94
602	30	85	85	0	43.6	38.99	21.64
603	30	100	85	0	40.81	45.69	17.77
604	40	0	85	0	70.08	-27.82	48.36
605	40	10	85	0	65.87	-20.12	43.73
606	40	20	85	0	61.95	-12.6	39.61
607	40	30	85	0	58.08	-5.24	35.32
608	40	40	85	0	54.73	1.71	31.76
609	40	55	85	0	49.75	12.22	26.19
610	40	70	85	0	45.03	23.06	21.29
611	40	85	85	0	41.12	32.39	16.89
612	40	100	85	0	38.41	39.53	13.17
613	55	0	85	0	64.19	-36.63	37.98
614	55	10	85	0	60.51	-29.06	34.26
615	55	20	85	0	56.99	-22.04	30.71
616	55	30	85	0	53.46	-14.91	27.21
617	55	40	85	0	50.42	-8.08	24.03
618	55	55	85	0	45.85	2.14	19.18
619	55	70	85	0	41.33	12.79	14.46
620	55	85	85	0	37.6	22.42	10.24
621	55	100	85	0	35	29.26	6.83
622	70	0	85	0	58.85	-45.02	29.24
623	70	10	85	0	55.59	-38.15	25.92
624	70	20	85	0	52.34	-31.58	22.64
625	70	30	85	0	49.18	-24.63	19.57
626	70	40	85	0	46.43	-18.3	16.85
627	70	55	85	0	42.27	-8.12	12.58
628	70	70	85	0	38.03	2.44	8.19
629	70	85	85	0	34.46	11.84	4.33
630	70	100	85	0	32.12	18.75	1.64
631	85	0	85	0	54.6	-53.47	21.81
632	85	10	85	0	51.75	-47.03	18.85
633	85	20	85	0	48.8	-40.87	15.92
634	85	30	85	0	45.9	-34.25	13.13
635	85	40	85	0	43.31	-27.88	10.8
636	85	55	85	0	39.32	-17.98	6.83
637	85	70	85	0	35.39	-7.91	2.83
638	85	85	85	0	32.07	1.3	-0.54
639	85	100	85	0	29.8	8	-2.78
640	100	0	85	0	51.54	-60.15	15.84
641	100	10	85	0	49.03	-54.05	12.96
642	100	20	85	0	46.34	-48.03	10.46
643	100	30	85	0	43.77	-41.61	8.16
644	100	40	85	0	41.27	-35.49	5.94
645	100	55	85	0	37.49	-26	2.53
646	100	70	85	0	33.94	-15.9	-0.7
647	100	85	85	0	30.82	-7.06	-3.71
648	100	100	85	0	28.8	-0.62	-5.63
649	0	0	100	0	89.19	-4.09	89.55
650	0	10	100	0	83.38	4.67	82.69
651	0	20	100	0	77.99	13.13	75.74
652	0	30	100	0	72.63	21.94	69.69
653	0	40	100	0	68.42	29.1	64.57
654	0	55	100	0	62.27	40.79	56.97
655	0	70	100	0	56.9	51.43	50.08
656	0	85	100	0	52.98	60.03	44.07
657	0	100	100	0	49.95	66.39	39.28
658	10	0	100	0	83.78	-10.38	80.48
659	10	10	100	0	78.4	-2.17	73.76
660	10	20	100	0	73.48	5.93	67.87
661	10	30	100	0	68.54	14.3	62.26
662	10	40	100	0	64.68	21.62	57.47
663	10	55	100	0	58.81	32.78	50.51
664	10	70	100	0	53.61	43.66	43.73
665	10	85	100	0	49.56	52.72	37.66
666	10	100	100	0	46.6	59.28	32.98
667	20	0	100	0	78.83	-16.56	71.99
668	20	10	100	0	73.8	-8.27	66.17
669	20	20	100	0	69.11	-0.47	60.55
670	20	30	100	0	64.6	7.57	55.35
671	20	40	100	0	61	14.67	50.87
672	20	55	100	0	55.54	25.48	44.05
673	20	70	100	0	50.44	36.36	37.61
674	20	85	100	0	46.47	45.54	31.81
675	20	100	100	0	43.61	52.25	27.14
676	30	0	100	0	73.81	-22.43	63.46
677	30	10	100	0	69.24	-14.62	58.52
678	30	20	100	0	64.96	-7.29	53.48
679	30	30	100	0	60.86	0.64	48.65
680	30	40	100	0	57.52	7.39	44.4
681	30	55	100	0	52.25	18.14	37.85
682	30	70	100	0	47.32	29.11	31.66
683	30	85	100	0	43.4	38.47	26.09
684	30	100	100	0	40.86	45.1	21.53
685	40	0	100	0	69.74	-27.75	57.04
686	40	10	100	0	65.65	-20.15	52.11
687	40	20	100	0	61.73	-12.82	47.38
688	40	30	100	0	57.89	-5.51	42.96
689	40	40	100	0	54.5	1.23	38.76
690	40	55	100	0	49.67	11.74	32.78
691	40	70	100	0	44.94	22.59	26.71
692	40	85	100	0	41.07	32.03	21.54
693	40	100	100	0	38.4	38.92	17.23
694	55	0	100	0	63.67	-36.25	46.63
695	55	10	100	0	60.18	-29.23	42.37
696	55	20	100	0	56.82	-22.24	38.38
697	55	30	100	0	53.26	-15.27	34.33
698	55	40	100	0	50.32	-8.84	30.91
699	55	55	100	0	45.76	1.42	25.06
700	55	70	100	0	41.22	12.27	19.57
701	55	85	100	0	37.56	21.74	14.59
702	55	100	100	0	35.1	28.42	10.63
703	70	0	100	0	58.31	-44.87	37.32
704	70	10	100	0	55.29	-38.61	33.49
705	70	20	100	0	52.22	-31.9	29.6
706	70	30	100	0	49.15	-25.2	26.39
707	70	40	100	0	46.36	-18.8	22.92
708	70	55	100	0	42.08	-8.77	17.9
709	70	70	100	0	37.87	1.65	12.77
710	70	85	100	0	34.36	11.09	8.37
711	70	100	100	0	32.16	17.71	5.26
712	85	0	100	0	54.24	-53.6	29.25
713	85	10	100	0	51.42	-47.67	25.85
714	85	20	100	0	48.59	-41.62	22.54
715	85	30	100	0	45.75	-34.89	19.59
716	85	40	100	0	43.11	-28.51	16.54
717	85	55	100	0	39.18	-19.12	12.05
718	85	70	100	0	35.21	-8.83	7.48
719	85	85	100	0	31.93	0.43	3.4
720	85	100	100	0	29.73	6.88	0.36
721	100	0	100	0	51.16	-61.16	22.53
722	100	10	100	0	48.73	-55.24	19.21
723	100	20	100	0	45.93	-49.14	16.45
724	100	30	100	0	43.16	-42.91	13.55
725	100	40	100	0	40.85	-36.75	11.3
726	100	55	100	0	37.31	-26.93	7.37
727	100	70	100	0	33.76	-16.99	3.57
728	100	85	100	0	30.74	-7.82	0.04
729	100	100	100	0	28.58	-1.35	-2.11
730	0	0	0	20	77.43	0.84	-5.6
731	0	10	0	20	72.26	8.1	-6.54
732	0	20	0	20	67.4	14.93	-7.27
733	0	40	0	20	58.88	27.95	-7.73
734	0	70	0	20	48.65	46.24	-6.9
735	0	100	0	20	42.28	59.19	-4.26
736	10	0	0	20	73.33	-3.02	-10.47
737	10	10	0	20	68.59	3.75	-11.6
738	10	20	0	20	64.17	10.4	-11.91
739	10	40	0	20	56.16	23.07	-12
740	10	70	0	20	46.29	40.89	-11.21
741	10	100	0	20	39.78	54.02	-8.76
742	20	0	0	20	69.52	-6.72	-14.99
743	20	10	0	20	65.08	0.04	-15.97
744	20	20	0	20	60.96	6.4	-16.11
745	20	40	0	20	53.51	18.52	-15.88
746	20	70	0	20	43.97	35.69	-14.8
747	20	100	0	20	37.66	49.12	-12.63
748	40	0	0	20	62.66	-13.32	-23.48
749	40	10	0	20	58.86	-7.16	-23.82
750	40	20	0	20	55.29	-1.37	-23.74
751	40	40	0	20	48.7	10.08	-22.86
752	40	70	0	20	39.99	26.15	-21.62
753	40	100	0	20	33.74	39.14	-19.62
754	70	0	0	20	53.9	-21.94	-34.51
755	70	10	0	20	50.92	-16.58	-34.26
756	70	20	0	20	47.92	-11.34	-33.8
757	70	40	0	20	42.37	-1.4	-32.55
758	70	70	0	20	34.73	13.25	-30.42
759	70	100	0	20	29.43	24.71	-28.01
760	100	0	0	20	48.64	-27.97	-41.89
761	100	10	0	20	46	-23.2	-41.52
762	100	20	0	20	43.38	-18.4	-40.8
763	100	40	0	20	38.36	-9.7	-39.21
764	100	70	0	20	31.99	2.73	-36.15
765	100	100	0	20	27.23	12.43	-32.91
766	0	0	10	20	76.84	-0.6	4.55
767	0	10	10	20	71.77	6.54	2.44
768	0	20	10	20	67.06	13.46	1.13
769	0	40	10	20	58.68	26.79	-0.72
770	0	70	10	20	48.57	45.14	-1.42
771	0	100	10	20	42.27	58.25	-0.5
772	10	0	10	20	72.71	-4.82	-0.87
773	10	10	10	20	68.07	2.1	-2.61
774	10	20	10	20	63.72	8.7	-3.71
775	10	40	10	20	55.94	21.65	-5.1
776	10	70	10	20	46.17	39.64	-5.73
777	10	100	10	20	39.76	53.04	-4.87
778	20	0	10	20	68.85	-8.55	-5.64
779	20	10	10	20	64.65	-1.94	-7.1
780	20	20	10	20	60.63	4.54	-7.91
781	20	40	10	20	53.22	16.8	-8.96
782	20	70	10	20	43.81	34.41	-9.46
783	20	100	10	20	37.59	47.82	-8.77
784	40	0	10	20	61.93	-15.61	-14.47
785	40	10	10	20	58.3	-9.56	-15.41
786	40	20	10	20	54.84	-3.52	-15.95
787	40	40	10	20	48.39	8.02	-16.34
788	40	70	10	20	39.78	24.71	-16.44
789	40	100	10	20	33.77	37.74	-15.87
790	70	0	10	20	53.27	-25.3	-26.05
791	70	10	10	20	50.33	-19.67	-26.32
792	70	20	10	20	47.42	-14.29	-26.33
793	70	40	10	20	42	-4.06	-26.12
794	70	70	10	20	34.59	11.05	-25.4
795	70	100	10	20	29.26	22.95	-24.07
796	100	0	10	20	47.88	-31.95	-34.14
797	100	10	10	20	45.3	-27.16	-34.15
798	100	20	10	20	42.8	-22.38	-33.94
799	100	40	10	20	38.03	-13.09	-33.01
800	100	70	10	20	31.74	-0.03	-31.26
801	100	100	10	20	27.19	9.97	-28.97
802	0	0	20	20	76.32	-1.89	13.76
803	0	10	20	20	71.28	5.64	10.82
804	0	20	20	20	66.55	12.59	8.63
805	0	40	20	20	58.4	25.77	5.86
806	0	70	20	20	48.36	44.37	3.57
807	0	100	20	20	42.21	57.52	3.43
808	10	0	20	20	72.24	-6.18	8.1
809	10	10	20	20	67.67	0.85	5.65
810	10	20	20	20	63.33	7.64	3.84
811	10	40	20	20	55.63	20.54	1.46
812	10	70	20	20	46.01	38.64	-0.72
813	10	100	20	20	39.76	52.22	-1.09
814	20	0	20	20	68.39	-10.18	3.11
815	20	10	20	20	64.23	-3.2	0.88
816	20	20	20	20	60.22	3.15	-0.47
817	20	40	20	20	52.95	15.65	-2.53
818	20	70	20	20	43.74	33.32	-4.51
819	20	100	20	20	37.53	46.83	-4.87
820	40	0	20	20	61.43	-17.65	-6.15
821	40	10	20	20	57.76	-11.25	-7.8
822	40	20	20	20	54.44	-5.28	-8.52
823	40	40	20	20	48.01	6.49	-10.02
824	40	70	20	20	39.58	23.29	-11.58
825	40	100	20	20	33.67	36.57	-11.9
826	70	0	20	20	52.67	-27.9	-18.26
827	70	10	20	20	49.79	-22.33	-19.01
828	70	20	20	20	47.03	-16.8	-19.38
829	70	40	20	20	41.66	-6.2	-20.01
830	70	70	20	20	34.41	9.09	-20.55
831	70	100	20	20	29.26	21.14	-20.09
832	100	0	20	20	47.3	-35.57	-26.67
833	100	10	20	20	44.73	-30.36	-27.23
834	100	20	20	20	42.28	-25.49	-27.36
835	100	40	20	20	37.77	-16.02	-27.23
836	100	70	20	20	31.44	-2.2	-26.61
837	100	100	20	20	27.15	7.86	-25.15
838	0	0	40	20	75.42	-3.43	30.45
839	0	10	40	20	70.57	3.81	26.53
840	0	20	40	20	66.05	10.95	23.51
841	0	40	40	20	58.03	24.5	18.52
842	0	70	40	20	48.24	42.96	13.52
843	0	100	40	20	42.11	55.88	11.06
844	10	0	40	20	71.34	-8.05	24.54
845	10	10	40	20	66.83	-0.97	21.03
846	10	20	40	20	62.64	5.69	18.27
847	10	40	40	20	55.16	18.96	13.76
848	10	70	40	20	45.86	36.99	9.08
849	10	100	40	20	39.77	50.47	6.5
850	20	0	40	20	67.39	-11.99	18.96
851	20	10	40	20	63.27	-5.45	15.79
852	20	20	40	20	59.4	1.21	13.48
853	20	40	40	20	52.41	13.82	9.59
854	20	70	40	20	43.56	31.44	5.04
855	20	100	40	20	37.46	45.14	2.51
856	40	0	40	20	60.47	-20.14	8.82
857	40	10	40	20	56.95	-13.94	6.59
858	40	20	40	20	53.66	-8.06	4.64
859	40	40	40	20	47.46	3.98	1.47
860	40	70	40	20	39.29	21.06	-1.98
861	40	100	40	20	33.56	34.35	-4.54
862	70	0	40	20	51.73	-31.73	-3.96
863	70	10	40	20	48.94	-26.2	-5.56
864	70	20	40	20	46.2	-20.49	-6.67
865	70	40	40	20	40.93	-9.6	-8.88
866	70	70	40	20	34.02	6.13	-11.35
867	70	100	40	20	29.24	18.35	-12.79
868	100	0	40	20	46.21	-40.99	-13.21
869	100	10	40	20	43.72	-35.75	-14.63
870	100	20	40	20	41.35	-30.46	-15.45
871	100	40	40	20	36.95	-20.48	-16.63
872	100	70	40	20	30.89	-6.03	-17.84
873	100	100	40	20	27.24	4.26	-18.01
874	0	0	70	20	74.56	-4.44	54.03
875	0	10	70	20	69.83	2.66	48.59
876	0	20	70	20	65.43	9.81	44.23
877	0	40	70	20	57.51	23.24	36.7
878	0	70	70	20	48.04	41.4	27.83
879	0	100	70	20	42.2	54.14	21.5
880	10	0	70	20	70.4	-9.27	47.13
881	10	10	70	20	66.05	-2.44	42.6
882	10	20	70	20	61.94	4.22	38.66
883	10	40	70	20	54.67	17.33	31.77
884	10	70	70	20	45.56	35.28	23.23
885	10	100	70	20	39.75	48.52	16.84
886	20	0	70	20	66.34	-13.83	40.93
887	20	10	70	20	62.35	-7.13	36.93
888	20	20	70	20	58.71	-0.69	33.5
889	20	40	70	20	51.96	11.92	27.2
890	20	70	70	20	43.25	29.47	19
891	20	100	70	20	37.58	42.8	12.84
892	40	0	70	20	59.38	-22.65	29.97
893	40	10	70	20	56.06	-16.47	26.66
894	40	20	70	20	52.82	-10.44	23.69
895	40	40	70	20	46.88	1.51	18.35
896	40	70	70	20	39	18.47	11.17
897	40	100	70	20	33.62	31.58	5.54
898	70	0	70	20	50.53	-35.63	15.33
899	70	10	70	20	47.8	-30.02	12.88
900	70	20	70	20	45.23	-24.38	10.86
901	70	40	70	20	40.33	-13.31	6.91
902	70	70	70	20	33.6	2.78	1.17
903	70	100	70	20	29.14	15.12	-2.82
904	100	0	70	20	44.72	-46.84	4.26
905	100	10	70	20	42.5	-41.51	2.43
906	100	20	70	20	40.29	-36.28	0.86
907	100	40	70	20	36.06	-25.56	-2.07
908	100	70	70	20	30.39	-10.36	-6.02
909	100	100	70	20	26.75	0.35	-8.16
910	0	0	100	20	74.23	-4.54	72.36
911	0	10	100	20	69.46	2.54	66.53
912	0	20	100	20	65.09	9.49	61.18
913	0	40	100	20	57.39	22.51	51.47
914	0	70	100	20	48.01	40.28	38.65
915	0	100	100	20	42.2	52.92	28.87
916	10	0	100	20	70.01	-9.51	65.32
917	10	10	100	20	65.65	-2.79	59.87
918	10	20	100	20	61.68	3.77	55.03
919	10	40	100	20	54.55	16.57	46.2
920	10	70	100	20	45.62	34.12	33.95
921	10	100	100	20	39.7	47.06	24.34
922	20	0	100	20	66.08	-14.32	58.4
923	20	10	100	20	62.05	-7.63	53.69
924	20	20	100	20	58.3	-1.26	49.09
925	20	40	100	20	51.82	11.08	41.2
926	20	70	100	20	43.25	28.16	29.54
927	20	100	100	20	37.48	41.48	20
928	40	0	100	20	58.84	-23.43	45.89
929	40	10	100	20	55.62	-17.17	42.17
930	40	20	100	20	52.49	-11.09	38.45
931	40	40	100	20	46.69	0.34	31.47
932	40	70	100	20	38.99	17.11	20.96
933	40	100	100	20	33.63	30.23	12.35
934	70	0	100	20	49.7	-36.97	29.83
935	70	10	100	20	47.19	-31.54	26.71
936	70	20	100	20	44.66	-25.93	23.73
937	70	40	100	20	39.92	-15.08	18.15
938	70	70	100	20	33.38	0.88	9.97
939	70	100	100	20	29.05	12.95	3.8
940	100	0	100	20	43.93	-49.5	17.17
941	100	10	100	20	41.64	-44.45	14.75
942	100	20	100	20	39.46	-38.99	12.17
943	100	40	100	20	35.51	-28.36	7.98
944	100	70	100	20	30.12	-12.79	2.18
945	100	100	100	20	26.63	-1.69	-1.36
946	0	0	0	40	63.05	0.36	-4.87
947	0	20	0	40	55.28	11.5	-5.77
948	0	40	0	40	48.85	21.9	-6.39
949	0	70	0	40	40.86	36.27	-5.7
950	0	100	0	40	35.86	46.72	-3.8
951	20	0	0	40	56.96	-5.5	-11.76
952	20	20	0	40	50.59	4.78	-12.58
953	20	40	0	40	44.93	14.39	-12.44
954	20	70	0	40	37.48	27.9	-11.47
955	20	100	0	40	32.46	38.2	-9.79
956	40	0	0	40	51.83	-10.79	-18.59
957	40	20	0	40	46.3	-1.27	-18.66
958	40	40	0	40	41.23	7.89	-17.81
959	40	70	0	40	34.54	20.3	-16.61
960	40	100	0	40	29.7	30.05	-15.15
961	70	0	0	40	45.07	-17.59	-27.64
962	70	20	0	40	40.5	-9.06	-26.77
963	70	40	0	40	36.33	-1.06	-25.54
964	70	70	0	40	30.6	10.06	-23.27
965	70	100	0	40	26.71	18.17	-21.16
966	100	0	0	40	41.03	-22.47	-33.69
967	100	20	0	40	36.94	-14.42	-32.56
968	100	40	0	40	33.11	-7.25	-30.99
969	100	70	0	40	28.48	2.29	-27.83
970	100	100	0	40	25.43	8.64	-24.56
971	0	0	20	40	62.19	-1.83	10.57
972	0	20	20	40	54.79	9.47	6.78
973	0	40	20	40	48.51	19.94	4.72
974	0	70	20	40	40.7	34.47	2.94
975	0	100	20	40	35.85	45.04	2.74
976	20	0	20	40	56.27	-8.33	2.29
977	20	20	20	40	50.04	2.21	-0.25
978	20	40	20	40	44.46	12.02	-1.68
979	20	70	20	40	37.32	25.72	-3.12
980	20	100	20	40	32.46	36.16	-3.59
981	40	0	20	40	50.99	-14.17	-5.01
982	40	20	20	40	45.72	-4.45	-6.55
983	40	40	20	40	40.78	4.85	-7.43
984	40	70	20	40	34.25	17.6	-8.43
985	40	100	20	40	29.69	27.59	-8.69
986	70	0	20	40	44.18	-22.25	-14.67
987	70	20	20	40	39.84	-13.25	-15.28
988	70	40	20	40	35.76	-4.84	-15.45
989	70	70	20	40	30.32	6.63	-15.32
990	70	100	20	40	26.68	15.14	-14.69
991	100	0	20	40	40.04	-28.01	-21.54
992	100	20	20	40	36.08	-19.57	-21.82
993	100	40	20	40	32.79	-11.89	-21.3
994	100	70	20	40	28.34	-1.68	-19.96
995	100	100	20	40	25.48	4.91	-17.99
996	0	0	40	40	61.67	-3.25	23.52
997	0	20	40	40	54.47	8.07	18.48
998	0	40	40	40	48.21	18.84	14.78
999	0	70	40	40	40.59	33.24	10.86
1000	0	100	40	40	35.63	43.54	8.44
1001	20	0	40	40	55.65	-9.95	14.81
1002	20	20	40	40	49.46	0.53	10.86
1003	20	40	40	40	44.07	10.5	8.03
1004	20	70	40	40	37.2	24.06	4.52
1005	20	100	40	40	32.4	34.54	2.05
1006	40	0	40	40	50.33	-16.26	6.91
1007	40	20	40	40	45.15	-6.73	3.96
1008	40	40	40	40	40.35	2.74	1.74
1009	40	70	40	40	34.02	15.77	-0.79
1010	40	100	40	40	29.67	25.56	-3.03
1011	70	0	40	40	43.53	-25.2	-3.37
1012	70	20	40	40	39.23	-16.1	-5.18
1013	70	40	40	40	35.16	-7.46	-6.54
1014	70	70	40	40	30.02	4.47	-8
1015	70	100	40	40	26.82	12.76	-9.02
1016	100	0	40	40	39.2	-32.07	-10.95
1017	100	20	40	40	35.42	-23.24	-12.35
1018	100	40	40	40	32.17	-15.25	-12.86
1019	100	70	40	40	27.96	-4.41	-13.12
1020	100	100	40	40	25.48	2.5	-12.36
1021	0	0	70	40	61.12	-4.26	42.11
1022	0	20	70	40	54.09	7.03	34.64
1023	0	40	70	40	47.87	17.67	28.8
1024	0	70	70	40	40.35	31.85	21.56
1025	0	100	70	40	35.87	41.62	16.09
1026	20	0	70	40	54.94	-11.54	32
1027	20	20	70	40	49.05	-1.09	26.43
1028	20	40	70	40	43.76	8.88	21.6
1029	20	70	70	40	36.97	22.41	14.94
1030	20	100	70	40	32.57	32.49	9.54
1031	40	0	70	40	49.62	-18.38	23.38
1032	40	20	70	40	44.52	-8.64	18.79
1033	40	40	70	40	39.87	0.72	14.73
1034	40	70	70	40	33.81	13.69	9.04
1035	40	100	70	40	29.79	23.34	4.23
1036	70	0	70	40	42.58	-28.28	11.81
1037	70	20	70	40	38.48	-19.14	8.43
1038	70	40	70	40	34.72	-10.31	5.54
1039	70	70	70	40	29.79	1.81	1.39
1040	70	100	70	40	26.75	10.31	-1.8
1041	100	0	70	40	38.2	-36.3	2.9
1042	100	20	70	40	34.67	-27.54	0.2
1043	100	40	70	40	31.5	-18.8	-1.69
