ISO28178
FILE_DESCRIPTOR	"FOGRA55"
ORIGINATOR	"Fogra, www.fogra.org, developed with GMG GmbH & Co. KG"
CREATED	"May 2021"
TARGET_TYPE	"7C-ECG"
INSTRUMENTATION	"D50. 2 degree. geometry 45/0. no polarisation filter. white backing. according to ISO 13655:2009 M1"
PRINT_CONDITIONS	"7C CMYKOGV reference data-set"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"M1"
WEIGHTING_FUNCTION	"ILLUMINANT. D50; OBSERVER. 2 degree"
KEYWORD	"TRACEABILITY"
TRACEABILITY	"NIST"
LGOROWLENGTH	"0"
LGOMCCHANNEL01	"InkName = 'Cyan' LabFullToneColor = '62 -44 -50'"
LGOMCCHANNEL02	"InkName = 'Magenta' LabFullToneColor = '52 81 -7'"
LGOMCCHANNEL03	"InkName = 'Yellow' LabFullToneColor = '95 -6 95'"
LGOMCCHANNEL04	"InkName = 'Black' LabFullToneColor = '12 2 0'"
LGOMCCHANNEL05	"InkName = 'Orange' LabFullToneColor = '65 58 88'"
LGOMCCHANNEL06	"InkName = 'Green' LabFullToneColor = '60 -75 0'"
LGOMCCHANNEL07	"InkName = 'Violet' LabFullToneColor = '22 47 -56'"
NUMBER_OF_FIELDS 11
BEGIN_DATA_FORMAT
SAMPLE_ID	PC7_1	PC7_2	PC7_3	PC7_4	PC7_5	PC7_6	PC7_7	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 4884
BEGIN_DATA
356	70	0	70	40	70	0	0	32.19	4.44	26.47
357	0	70	70	40	0	0	40	30.76	30.41	14.38
358	40	100	100	0	100	0	0	35.76	51.74	43.46
359	100	70	40	0	0	0	40	23.47	3.65	-28.62
360	100	40	40	0	40	0	0	32.19	-13.53	-9.46
361	0	70	0	40	0	70	70	16.24	12.1	-14.68
362	100	20	70	60	0	0	0	26.91	-27.69	-0.65
363	70	0	0	0	0	0	0	66.57	-24.03	-39.84
364	70	0	0	0	0	0	0	66.57	-24.03	-39.84
365	0	70	70	0	0	40	40	33.87	24.91	13.74
366	40	40	0	0	40	40	100	14.7	23.35	-22.09
367	0	100	100	40	40	100	0	16.03	8.94	7.75
368	0	40	100	0	70	0	70	33.32	42.57	37.56
369	70	0	70	0	40	0	100	17.09	14.35	-7.53
370	40	0	70	0	100	0	40	37.24	32.07	43.72
371	40	70	0	80	0	40	0	17.87	4.37	-6.98
372	0	40	100	40	0	40	100	15.8	11.65	5.96
373	0	0	70	0	40	70	100	17.95	10.92	3.72
374	0	100	0	0	100	40	40	26.48	41.36	25.33
375	70	0	40	0	100	0	70	20.9	18.23	13.95
376	0	40	0	40	100	70	0	25.23	18.29	25.05
377	0	40	0	80	100	70	0	16.79	5.67	12.15
378	0	0	100	80	0	40	40	21.48	-4.81	14.26
379	70	0	100	0	40	0	70	25.39	4.98	13.14
380	0	70	70	80	0	70	0	17.11	-0.18	6.54
381	100	40	0	40	0	100	100	13.77	7.46	-19.32
382	40	100	0	40	100	40	0	23.6	22	21.7
383	0	100	0	80	0	70	40	12.57	8.63	-3.82
384	0	70	100	0	70	0	40	39.09	53.67	46.88
385	100	100	40	0	40	40	0	19.67	7.87	-10.45
386	55	55	55	60	0	0	0	28.85	2.7	2.62
387	100	40	0	40	100	40	0	15.45	-0.25	4.1
388	0	0	40	40	70	0	100	17.71	24.28	7.42
389	0	40	100	80	0	0	40	20.66	8.68	13.86
390	0	70	100	80	0	0	40	18.13	13.94	10.61
391	100	100	0	0	40	0	100	12.7	19.04	-22.65
392	0	40	70	0	70	100	0	30.56	-2.68	29.1
393	0	0	40	80	0	70	100	11.57	6.32	-3.68
394	40	40	0	0	70	100	0	24.17	-10.08	5.33
395	40	100	100	40	40	40	0	22.61	23.58	17.23
396	70	0	0	0	0	0	0	66.57	-24.03	-39.84
397	0	100	0	0	0	0	0	48.06	75.29	-5.18
398	55	85	55	0	0	0	0	37.02	30.29	-2.6
399	0	100	0	80	0	0	0	19.71	27.26	-0.61
400	20	40	70	0	0	0	0	65.21	14.02	35.84
401	100	40	0	0	0	0	0	43.67	-14.81	-50.35
402	70	0	0	0	0	70	0	53.99	-53.49	-23.72
403	0	0	0	40	0	0	70	32.92	18.32	-26.3
404	0	100	0	0	100	0	100	21.46	39.7	18.12
405	70	70	55	0	0	0	0	38.16	8.07	-7.13
406	100	0	100	0	100	0	0	28.82	-1.88	27.72
407	0	40	20	0	0	0	0	74.45	26.49	5.48
408	0	40	0	0	100	0	0	56.39	64.03	74.38
409	40	100	0	40	0	0	40	21.07	32.7	-19.21
410	20	20	20	80	0	0	0	30.58	0.78	-0.2
411	10	55	55	0	0	0	0	62.5	31.33	24.14
412	0	70	40	0	100	0	0	50.77	67.91	67.86
413	55	55	40	0	0	0	0	48.96	8.44	-7.3
414	0	100	0	0	40	0	0	47.17	72.84	22.18
415	100	0	0	0	0	100	100	18.18	6.68	-38.21
416	0	40	70	40	0	0	0	52.35	15.95	33.01
417	55	55	85	0	0	0	0	47.1	4.33	24.12
418	0	100	0	0	100	100	0	18.49	17.33	13.49
419	40	40	0	0	0	0	100	18.4	38.98	-48.76
420	0	0	100	40	0	40	0	55.21	-22.16	54.37
421	100	40	100	0	0	0	0	38.48	-41.98	13.33
422	70	100	0	0	0	0	70	18.37	32.44	-37.17
423	100	0	100	80	0	40	0	20.11	-24.02	7.47
424	100	0	0	100	0	40	0	12.99	-5.14	-3.62
425	0	0	0	80	40	0	0	32.32	10.23	11
426	0	0	100	80	70	0	0	29.45	15.41	32.33
427	40	40	40	80	0	0	0	24.87	1.18	1.98
428	100	100	40	0	0	0	0	24.35	9.47	-29.16
429	0	100	0	0	0	0	0	48.06	75.29	-5.18
430	0	100	0	0	0	0	0	48.06	75.29	-5.18
431	0	0	0	0	70	70	100	15.28	15.31	-3.02
432	20	40	0	0	0	0	40	48.85	25.26	-26.85
433	40	100	20	80	0	0	0	17.12	17.78	-2.86
434	0	0	0	0	0	100	70	29.11	-20.42	-20.77
435	20	0	70	0	0	40	0	70.82	-34.67	42.1
436	20	0	70	40	0	0	0	59.97	-10.7	35
437	0	20	70	40	0	0	0	59.01	5.5	37.69
438	0	70	0	40	70	0	40	28.32	38.19	18.9
439	0	20	0	20	40	0	0	63.08	31.94	17.7
440	0	0	0	0	40	40	100	17.97	24.95	-21.7
441	0	100	0	80	40	0	70	14.13	16.27	2.72
442	100	85	85	40	0	0	0	20.7	-5.47	-2.84
443	100	0	0	0	100	40	0	23.24	-4.08	10.24
444	70	0	0	0	0	40	70	29.43	2.14	-42.65
445	0	70	0	20	40	0	0	47.84	52.6	16.12
446	40	0	40	0	0	40	40	46.42	-20.58	-4.37
447	100	0	0	40	0	100	100	14.48	6.01	-25.97
448	70	0	0	40	0	40	70	21.92	2.49	-30.28
449	0	40	40	40	0	0	40	37.92	19.52	2.61
450	0	70	0	20	0	0	40	37.6	40.95	-16.13
451	70	0	0	80	0	70	70	13.68	1.75	-10.87
452	0	0	0	40	100	0	40	34.35	34.48	39.39
453	0	100	0	80	40	0	40	16.91	19.17	5.34
454	0	20	100	0	40	0	0	70.36	35.05	82.78
455	0	100	0	40	0	100	0	15.59	5.22	-14.85
456	70	100	70	20	0	0	0	25.77	22.26	-2.65
457	100	0	0	80	0	100	70	13	0.69	-9.96
458	40	0	0	40	0	100	70	20.2	-9.17	-18.46
459	0	100	0	0	70	0	40	34.96	57.47	27.83
460	100	70	20	80	0	0	0	15.97	0.38	-11.58
461	40	0	0	0	40	0	100	18.26	30.61	-31.46
462	0	100	0	0	0	0	0	48.06	75.29	-5.18
463	0	100	0	0	0	0	0	48.06	75.29	-5.18
464	0	0	40	40	70	0	40	36.95	28.77	31.55
465	70	0	0	40	70	0	40	23.34	9.28	0.7
466	100	40	0	0	70	0	0	27.04	0.69	-8.12
467	70	0	70	40	0	0	70	22.4	-2.18	-6.83
468	0	40	0	40	70	40	0	34.33	25.23	23.26
469	40	70	70	0	0	70	0	33.33	-8.46	8.46
470	0	100	0	40	0	40	40	20.4	29.88	-11.56
471	0	70	0	0	0	100	100	13.38	13.04	-23.14
472	70	40	40	0	0	40	0	43.68	-26.03	-9.14
473	0	40	40	0	70	40	0	46.89	35.78	43.38
474	0	40	70	0	70	40	0	47.23	35.36	51.95
475	0	0	70	0	0	100	70	28.94	-26.17	7.96
476	0	100	40	0	100	40	0	35.23	52.27	41.38
477	0	0	40	40	0	100	100	14.28	1.88	-10.12
478	0	70	100	0	0	0	70	31.33	39.62	22.89
479	100	70	0	0	40	0	0	27.04	5.64	-25.9
480	40	0	0	40	40	100	0	29.34	-30.89	0.53
481	40	40	100	40	40	0	0	39.59	14.28	41.74
482	100	0	70	0	70	0	0	32.53	-14.75	18.21
483	0	40	100	40	0	70	0	37.38	-16.64	32.8
484	0	70	0	0	0	40	40	34.66	27.86	-18.02
485	0	70	0	40	0	40	40	25.57	19.5	-13.18
486	100	70	0	60	0	0	0	20.64	2.09	-26.98
487	0	100	70	0	0	0	40	35.83	57.1	18.37
488	40	70	40	0	40	0	0	42.53	39.49	16.93
489	100	40	100	0	40	0	0	31.22	-18.2	16.46
490	40	40	0	40	0	100	0	29.41	-32.6	-11.65
491	40	70	40	0	0	70	0	33.73	-7.14	-5.03
492	40	100	70	60	0	0	0	22.27	24.45	6.6
493	70	100	20	60	0	0	0	18.86	17.97	-14.35
494	100	0	0	0	40	70	0	35.43	-36.7	-17.09
495	0	100	0	0	0	0	0	48.06	75.29	-5.18
496	0	100	0	0	0	0	0	48.06	75.29	-5.18
497	40	70	100	0	0	70	0	33.09	-8.72	19.48
498	0	0	40	0	100	40	100	19.13	24.53	16.04
499	0	70	40	0	70	0	100	22	39.25	14.33
500	0	100	0	40	40	40	40	20.11	32.43	2.45
501	40	0	40	80	0	0	100	11.98	10.59	-9.05
502	100	100	0	0	100	0	40	16.18	13.57	1.61
503	0	40	0	80	0	70	70	13.27	5.36	-6.21
504	0	0	40	0	40	100	70	22.88	-9.3	2.88
505	70	0	0	0	40	100	70	19.29	-6.6	-17.03
506	0	0	100	80	0	0	70	18.1	6.65	9.92
507	40	0	100	80	40	0	0	25.58	1.07	22.24
508	0	40	40	80	0	40	0	24.39	-1.56	5.78
509	0	40	0	40	0	70	100	13.35	14.14	-20.49
510	100	0	40	40	100	0	40	15.59	4.31	5.6
511	70	0	0	80	40	70	0	18.13	-11.04	-0.61
512	0	70	0	40	0	40	100	13.59	20.99	-19.05
513	100	40	0	0	0	40	70	21.5	8.63	-42.21
514	40	100	40	40	40	40	0	22.02	25.08	8.27
515	0	70	0	0	100	40	70	22.04	32.85	18.82
516	70	0	40	80	70	0	0	20.36	0.44	12.17
517	40	0	0	40	70	100	0	23.14	-15.39	8.1
518	40	100	40	0	0	100	40	14.63	5.65	-16.26
519	100	40	40	40	0	40	100	13.42	14.41	-17.6
520	0	100	0	80	0	70	0	13.85	9.23	-4.19
521	40	40	0	0	40	100	40	25.3	-15.71	-5.9
522	100	0	40	40	100	0	100	11.74	7.12	0.49
523	70	0	40	80	40	0	0	22.07	-4.47	5.52
524	100	0	100	40	100	0	40	16.8	2.98	10.42
525	0	100	70	0	0	40	70	21.43	33.61	3.68
526	70	0	70	0	0	100	40	33.45	-44.95	4.65
527	0	100	0	40	0	100	100	11.05	10.95	-11.67
528	0	100	0	0	0	0	0	48.06	75.29	-5.18
529	0	40	0	0	0	0	0	75.43	28.45	-9.24
530	70	0	40	40	0	100	0	34.99	-51.18	1.35
531	40	0	0	0	40	40	0	54.1	-8.16	0.7
532	70	0	40	0	0	0	0	63.35	-34.68	-7.9
533	0	0	40	80	0	40	0	30.68	-12.47	9.26
534	0	40	70	0	40	0	0	64.03	44.48	58.23
535	0	100	100	100	40	0	0	16.24	5.86	10.4
536	0	40	40	80	100	0	0	24.99	22.11	27.11
537	40	0	0	100	0	100	0	12.74	-7.55	-0.32
538	100	20	20	0	0	0	0	48.62	-33.48	-37.54
539	40	0	100	0	0	40	0	63.43	-41.81	54.54
540	70	40	0	80	0	0	0	21.93	-0.93	-13.86
541	70	70	40	0	0	0	0	38.63	10.3	-16.1
542	70	40	0	80	0	0	40	16.81	5.06	-14
543	70	0	70	40	0	0	0	45.12	-30.23	13.4
544	0	0	40	100	0	40	0	14.97	-4.74	2.77
545	70	40	70	80	0	0	0	20.69	-6.51	4.67
546	0	0	0	40	40	40	0	47.91	2.63	12.85
547	0	20	100	0	0	0	0	79.78	9.93	81.6
548	0	10	10	0	0	0	0	89.43	7.01	1.23
549	0	70	40	80	40	0	0	23.56	20.47	14.6
550	0	0	0	80	0	40	0	31.86	-10.97	-1.41
551	70	40	20	0	0	0	0	50.79	-7.11	-26.06
552	0	0	0	0	0	100	40	42.09	-45.43	-11.14
553	55	0	100	0	0	0	0	65.91	-32.53	54.58
554	70	100	40	0	0	0	0	29.38	30.77	-18.6
555	100	40	0	80	0	0	0	18.57	-4.81	-18.53
556	40	40	0	40	0	0	40	32.77	13.88	-23.69
557	100	0	0	0	100	100	0	19	-11.95	6.59
558	100	100	10	0	0	0	0	24.65	18.07	-42.92
559	100	0	70	0	0	40	0	47.27	-66.34	5.81
560	70	0	100	0	0	70	0	49.99	-64.21	33.14
561	0	40	0	0	0	0	0	75.43	28.45	-9.24
562	0	40	0	0	0	0	0	75.43	28.45	-9.24
563	0	0	0	20	0	0	70	39.28	21.26	-31
564	0	0	40	80	70	70	0	20.51	-0.46	15.28
565	0	0	0	0	40	0	70	38.97	31.14	-8.61
566	70	20	100	20	0	0	0	46.7	-27.43	31.79
567	0	0	0	80	100	0	70	15.97	14.33	10.6
568	40	0	40	40	0	40	40	35.5	-12.52	-2.54
569	0	0	70	0	70	40	0	57.16	23.4	63.79
570	100	40	0	0	100	0	0	23.08	7.74	10.1
571	0	0	0	80	40	70	0	22.77	-7.33	6.51
572	0	0	0	0	70	0	40	50.41	40.57	30.11
573	20	40	100	20	0	0	0	55.81	10.68	52.7
574	100	0	0	40	40	0	0	31.45	-16.73	-19.73
575	0	20	0	80	0	0	0	33.56	5.13	-3.12
576	0	0	0	40	100	70	100	12.76	11.18	5.8
577	0	40	0	40	40	40	40	29.92	17.24	2.84
578	0	0	40	20	0	100	0	51.52	-65.46	18.94
579	20	100	0	0	0	0	100	17.92	39.22	-28.54
580	100	20	0	20	0	0	0	43.61	-22.58	-44.95
581	0	70	20	0	40	0	0	54.75	60.34	27.63
582	0	100	0	80	70	0	70	14.42	16.1	6.79
583	0	0	0	40	100	40	0	37.33	26.99	44.41
584	0	100	0	40	70	0	100	16.24	27.3	6.91
585	40	0	40	0	100	0	0	50.55	38.54	63.75
586	0	100	100	0	0	0	40	35.95	56.41	29.86
587	0	0	40	40	100	40	0	38.12	25.98	46.82
588	100	100	20	80	0	0	0	14.25	5.41	-9.7
589	20	40	40	20	0	0	0	58.41	12.76	9.72
590	0	0	0	80	40	100	100	10.78	5.77	-1.47
591	100	0	0	100	0	100	100	10.16	5.2	-2.08
592	20	20	0	80	0	0	0	31.2	1.98	-6.04
593	0	0	100	20	0	100	0	51.62	-61.71	47.7
594	0	40	0	0	0	0	0	75.43	28.45	-9.24
595	0	40	0	0	0	0	0	75.43	28.45	-9.24
596	0	70	40	0	0	70	70	20.78	13.83	-8.67
597	0	0	100	0	70	0	100	26.17	35.42	26.47
598	0	70	0	80	0	70	0	17.09	1.73	-4.01
599	70	0	0	0	100	0	0	37.64	23.16	34.98
600	40	0	70	60	0	0	0	42.69	-14.23	20.77
601	70	40	0	40	100	0	0	24.91	18.09	20.67
602	0	70	40	0	70	0	70	29.41	45.68	24.07
603	40	100	0	40	100	0	0	26.93	35.51	26.54
604	0	70	40	0	0	40	0	47.57	25.53	9.56
605	100	40	40	0	100	0	0	23.59	6.8	15.63
606	100	0	0	40	70	0	0	25.34	-7.91	-3.23
607	40	20	40	60	0	0	0	39.95	-5.27	3.17
608	40	70	40	0	0	0	40	34.15	28.9	-10.44
609	0	40	100	0	100	40	0	45.26	42.35	59.42
610	100	70	40	0	0	70	0	27.11	-23.44	-17.78
611	0	0	70	40	0	70	40	34.49	-21.37	17.67
612	0	40	40	0	0	70	0	52.2	-21.89	12.94
613	70	0	0	80	70	0	0	20.46	0.82	8.15
614	100	70	0	0	100	0	0	21.03	11.78	7.9
615	0	70	40	40	0	0	100	15.98	27.25	-10.27
616	0	100	0	0	70	70	0	26.66	35.46	17
617	70	40	0	40	40	0	0	31.73	6.85	-9.14
618	100	20	40	60	0	0	0	27.78	-23.12	-13.56
619	0	40	40	40	0	100	0	32.16	-35.38	7.63
620	70	0	0	40	40	40	0	33.49	-14.84	-7.12
621	40	0	70	0	70	0	40	39.79	24.36	36.58
622	70	0	70	0	40	40	0	43.54	-24.81	23.27
623	70	70	0	40	0	100	0	20.5	-14.69	-18.54
624	40	100	0	40	0	70	0	18.49	13.48	-17.81
625	40	40	70	0	40	0	0	50.62	24.3	36.7
626	70	70	20	60	0	0	0	24.09	7.37	-14.52
627	0	40	0	0	0	0	0	75.43	28.45	-9.24
628	0	40	0	0	0	0	0	75.43	28.45	-9.24
629	0	0	70	60	0	0	0	51.15	-4.04	33.32
630	70	0	0	0	100	40	70	17.11	11.56	6.13
631	0	40	100	0	40	40	40	40.86	22.85	44.41
632	40	0	40	40	0	40	100	14.38	12.33	-18.99
633	100	100	0	0	40	100	0	15.92	-2.84	-17.57
634	40	70	0	0	70	100	0	19.52	-0.52	2.2
635	0	100	0	0	70	40	70	20.88	34.07	10.41
636	40	0	0	80	100	0	40	17.32	10.1	11.81
637	100	0	0	0	40	70	40	25.58	-16.65	-20.58
638	70	0	0	80	40	0	0	22.6	-3.15	-1.96
639	100	40	100	0	100	0	40	19.03	11.72	12.41
640	0	100	70	0	0	40	40	27.43	40	9.76
641	70	0	40	0	70	100	0	28.04	-24.44	13.06
642	40	40	0	0	0	100	70	21.1	-5.04	-25.61
643	100	40	0	40	40	40	0	24.24	-10.25	-12.85
644	40	0	40	0	100	100	40	20.06	0.36	16.08
645	70	0	100	0	0	70	40	35.37	-40.74	17.4
646	0	40	100	40	100	40	0	35.03	29.75	43.73
647	100	70	0	80	40	0	0	16	1.6	-3.04
648	40	40	100	0	40	40	40	33.97	9.09	31.56
649	40	0	100	40	100	0	100	17.93	16.83	15.11
650	40	40	40	0	40	100	0	34.38	-31.73	13.85
651	0	70	100	0	40	0	70	30.62	44.36	29.64
652	40	100	0	40	40	40	0	21.86	25.97	-0.44
653	0	40	100	40	100	100	0	22.46	6.56	22.64
654	0	40	100	40	40	100	0	29.67	-19.64	27.3
655	0	70	40	80	0	0	100	11.99	14.11	-2.67
656	0	100	100	0	40	0	100	22.73	41.79	18.72
657	0	70	0	40	70	100	0	17.44	2.36	6.88
658	100	0	0	40	100	100	0	15.62	-8.77	5.68
659	40	0	100	40	0	100	100	14.51	-4.53	2.2
660	0	40	0	0	0	0	0	75.43	28.45	-9.24
661	0	70	0	0	0	0	0	60.42	52.69	-9.17
662	70	100	0	80	0	0	100	10.79	11.38	-9.24
663	40	70	0	80	0	0	0	20.81	12.6	-7.88
664	0	70	40	40	70	0	0	38.39	46.7	37.98
665	30	20	30	0	0	0	0	72.44	-1.53	1.91
666	100	100	0	80	0	0	100	10.59	10.56	-10.4
667	0	0	0	0	0	40	100	19.71	30.16	-45.67
668	20	70	40	0	0	0	0	53.3	39.51	6.58
669	0	70	0	40	0	0	100	15.56	30.21	-23.09
670	10	10	0	0	0	0	0	86.43	4.17	-11.66
671	0	40	40	0	70	0	0	59.56	56.39	58.73
672	40	40	0	40	0	0	100	14.7	26.68	-33.41
673	40	70	70	0	0	0	0	46.41	26.53	17.14
674	55	85	10	0	0	0	0	37.98	36.07	-26.61
675	10	20	10	0	0	0	0	80.94	9.17	-4.7
676	40	40	70	0	0	0	0	58.41	3.28	25.48
677	70	40	70	0	0	0	0	48.01	-15.87	9.54
678	0	40	70	0	70	0	0	59.59	55.75	69.52
679	0	40	0	0	0	0	40	53.43	31.47	-20.72
680	100	100	0	40	0	0	40	16.14	15.98	-30.07
681	0	70	70	0	70	0	0	52.15	64.67	61.47
682	0	100	100	80	0	0	0	20.01	21.33	14.1
683	40	20	40	0	0	0	0	68.03	-7.37	5.09
684	10	20	0	0	0	0	0	81.59	10.67	-12.79
685	0	40	40	40	40	0	0	47.29	32.01	29.13
686	40	0	0	100	0	0	40	12.79	3.67	-3.18
687	40	0	0	100	0	40	0	14.16	-4.23	-1.31
688	0	40	100	40	70	0	0	43.78	39.84	54.73
689	0	0	40	0	70	0	0	70.44	45	67.95
690	40	0	100	100	0	40	0	14.42	-7.39	4.86
691	0	100	70	0	0	0	0	48.12	70.32	31.23
692	70	100	100	80	0	0	0	15.48	5.45	5.62
693	0	70	0	0	0	0	0	60.42	52.69	-9.17
694	0	70	0	0	0	0	0	60.42	52.69	-9.17
695	100	0	0	0	40	0	40	29.94	-4.24	-32.58
696	40	0	40	0	0	0	100	20.24	27.98	-36.37
697	30	20	20	40	0	0	0	54.14	-0.99	-4.26
698	20	20	0	0	0	0	40	55.12	16.46	-28.07
699	100	70	100	20	0	0	0	26.63	-17.39	4.15
700	40	100	0	0	40	0	0	36.25	52.74	2.69
701	0	70	0	80	70	0	40	18.07	17.98	10.4
702	20	70	100	20	0	0	0	45	31.4	40.12
703	0	0	0	80	40	70	40	17.14	-0.32	1.8
704	0	0	100	0	0	40	100	22.15	11.7	8.25
705	0	0	0	40	100	40	100	14.27	16.19	7.97
706	70	100	20	80	0	0	0	15.27	11.09	-6.82
707	40	20	40	40	0	0	0	50.51	-6.27	3.84
708	40	0	0	0	40	40	40	38.02	1.4	-9.17
709	40	0	100	20	0	0	0	62.91	-21.3	56.4
710	0	40	40	40	0	40	40	33.68	7.83	4.1
711	0	0	20	0	0	40	0	79.41	-26.51	11.04
712	100	20	0	0	0	0	100	17.69	33.32	-58.25
713	0	0	0	80	100	40	0	22.38	10.76	20.96
714	0	0	0	40	40	40	100	14.48	17.33	-13.49
715	0	0	0	40	100	70	0	29.77	14.31	32.47
716	0	0	100	20	0	70	0	58.25	-42.32	55.92
717	100	0	0	40	0	70	40	25.76	-18.16	-25.36
718	0	100	0	0	40	0	100	20.16	39.79	-4.19
719	40	40	40	0	40	0	0	51.2	25.32	20.16
720	100	100	20	40	0	0	0	19.6	9.81	-26.69
721	0	40	0	40	40	40	0	38.47	15.69	9.12
722	70	100	20	20	0	0	0	26.2	29.16	-24.51
723	0	0	0	40	40	100	70	17.27	-3.38	-4.99
724	100	0	0	80	0	70	70	13.29	1.85	-11.89
725	0	0	70	40	70	70	0	35.07	3.08	36.16
726	0	70	0	0	0	0	0	60.42	52.69	-9.17
727	0	70	0	0	0	0	0	60.42	52.69	-9.17
728	40	0	0	0	70	40	40	31.94	13.09	8.23
729	0	0	40	0	40	100	40	32.29	-23.68	12.47
730	70	40	0	0	70	0	0	35.93	20.85	6.61
731	70	70	70	0	0	40	0	32.61	-8.16	1.27
732	0	0	70	0	40	70	40	39	-5.9	29.08
733	70	40	0	0	0	40	40	32.59	-2.74	-34.92
734	0	40	100	0	0	40	40	42.08	7.06	36.12
735	40	100	40	60	0	0	0	22.18	26.91	-1.83
736	0	70	70	0	70	40	0	40.43	44.84	43.97
737	40	40	0	40	100	0	0	32.04	31.56	34.38
738	0	100	70	0	0	0	70	27.59	47.82	9.4
739	100	0	100	40	100	0	0	22.8	-2.34	20.46
740	0	70	40	0	0	0	70	30.93	41.01	-6.3
741	40	0	100	0	40	0	40	44.07	11.11	42.62
742	70	100	0	0	40	0	0	28.28	34.84	-12.02
743	40	40	100	40	0	0	100	15.48	12.41	3.05
744	20	100	70	60	0	0	0	24.72	31.23	11.25
745	40	40	100	40	100	0	0	34.64	33.01	42.46
746	0	40	0	0	40	100	40	24.46	-10.04	-4.17
747	70	0	40	40	70	0	0	32.18	5.32	18.58
748	0	40	100	40	0	40	0	43.03	-1.93	40.21
749	70	40	0	40	70	0	0	27.48	13.27	7.09
750	0	40	40	0	0	70	70	25.74	2.53	-8.01
751	40	100	100	0	0	0	100	17.58	29.04	0.16
752	70	0	40	0	0	40	40	39.87	-26.77	-14.01
753	0	100	70	40	0	0	40	26.1	39.99	12.08
754	70	0	100	0	0	0	40	42.26	-24.31	23.68
755	40	100	40	40	0	0	40	21.17	32.95	-4.67
756	40	40	100	0	0	0	70	29.36	15.07	13.72
757	40	100	40	40	40	0	0	27.15	39.11	12.49
758	40	70	0	0	70	0	70	22.44	32.88	4.36
759	0	70	0	0	0	0	0	60.42	52.69	-9.17
760	0	70	0	0	0	0	0	60.42	52.69	-9.17
761	0	40	100	40	0	100	0	32.4	-33.24	26.49
762	0	40	70	0	40	0	100	22.86	36.33	9.51
763	0	0	100	0	70	40	40	41.57	22.52	48.85
764	70	40	0	0	100	0	70	18.49	20.86	7.71
765	40	0	0	0	40	100	70	20.54	-7.5	-13.33
766	40	0	70	0	0	100	70	26.17	-25.35	0.96
767	0	40	40	0	40	40	100	17.27	29.46	-5.3
768	0	70	100	0	40	40	0	42.58	38.43	46.24
769	100	40	0	80	70	0	0	16.53	-1.14	4.21
770	40	0	100	0	0	100	100	18.19	-9.82	0.68
771	0	0	70	80	40	0	40	22.62	10.22	14.62
772	100	0	70	80	0	0	40	16.19	-7.93	-2.86
773	0	100	40	80	0	0	40	16.13	19.39	2.17
774	40	70	0	80	40	0	0	20.3	12.93	4.38
775	70	70	0	0	40	0	100	14.6	24.24	-22.86
776	100	100	40	0	0	40	100	13.12	16.53	-25.18
777	70	40	0	0	0	100	70	20.27	-3.24	-29.09
778	40	100	0	0	100	100	0	15.99	9.67	7.19
779	40	40	40	0	0	40	100	16.06	20.15	-25.91
780	0	100	70	0	0	70	40	21.75	25.67	3.71
781	0	100	0	0	0	0	85	22.85	46.64	-21.71
782	85	0	0	0	0	100	0	47.27	-63.45	-21.52
783	0	100	70	0	40	70	0	27.79	34.66	20.17
784	40	0	0	0	100	100	40	18.79	0.95	11.33
785	40	40	100	0	100	0	100	20.23	26.75	17.56
786	40	0	70	80	100	0	0	23.08	10.7	23.65
787	70	40	0	0	0	100	40	26.99	-19.89	-25.73
788	100	0	0	0	100	100	40	15.29	-3.06	1.74
789	0	0	100	80	0	0	40	24.48	1.98	18.33
790	0	70	100	0	0	40	70	25.08	24.73	15
791	40	40	40	0	0	100	100	14.67	5.3	-17.74
792	0	70	0	0	0	0	0	60.42	52.69	-9.17
793	0	0	100	0	0	0	0	88.94	-4.04	92.37
794	55	100	0	0	0	0	0	33.61	47.12	-31.03
795	70	0	40	40	0	70	0	38.07	-44.28	-0.46
796	30	55	10	0	0	0	0	58.29	25.09	-15.48
797	40	100	0	80	0	0	70	12.57	13.7	-7.32
798	85	30	10	0	0	0	0	49.98	-18.18	-39.12
799	40	0	0	80	0	100	0	21.92	-25.14	-3.59
800	0	40	40	0	40	0	0	64.57	44.92	40.37
801	100	0	0	80	0	40	0	21.36	-17.74	-14.34
802	0	0	100	40	100	0	0	49.12	39.16	67.62
803	0	0	0	0	100	0	40	46.94	47.81	58.46
804	40	70	70	40	0	0	0	34.64	17.81	13.15
805	40	55	55	0	0	0	0	53.03	15.57	10.01
806	0	0	70	80	70	0	0	29.35	15.55	29.72
807	100	70	0	80	0	0	40	13.49	6.45	-14.02
808	20	100	100	0	0	0	0	42.23	57.82	34.97
809	70	70	0	40	0	0	70	17.17	19.36	-28.68
810	70	40	70	40	0	0	0	35.97	-12.44	7.61
811	70	70	40	40	0	0	0	29.18	6.9	-10.97
812	70	20	40	0	0	0	0	56.6	-23.38	-10.35
813	100	0	70	80	0	100	0	18.86	-25	4.49
814	0	0	40	80	100	0	0	28	19.79	32.04
815	0	70	0	80	0	0	0	24.18	19.69	-2.63
816	100	0	0	0	100	100	100	11.49	4.67	-2.14
