ISO28178
FILE_DESCRIPTOR	"FOGRA59"
ORIGINATOR	"Fogra. www.fogra.org"
CREATED	"March 2020"
TARGET_TYPE	"ISO12642-2"
INSTRUMENTATION	"D50, 2 degree, geometry 45/0, no polarisation filter, white backing, according to ISO 13655:2009 M1"
PRINT_CONDITIONS	"Large gamut Colour Exchange Space, V2"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"M1"
WEIGHTING_FUNCTION	"ILLUMINANT, D50"
WEIGHTING_FUNCTION	"OBSERVER, 2 degree"

# The following flag is intended to improve compatibility with legacy devices.
KEYWORD	"TRACEABILITY"
TRACEABILITY	"NIST"

NUMBER_OF_FIELDS	8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	1617
BEGIN_DATA
1075	0	100	0	60	30.011	46.179	-6.136
1076	20	0	0	60	49.265	-5.0043	-7.809
1077	20	20	0	60	43.935	4.4148	-9.5897
1078	20	40	0	60	39.903	13.573	-9.964
1079	20	70	0	60	32.863	27.387	-11.246
1080	20	100	0	60	26.282	40.218	-11.862
1081	40	0	0	60	44.859	-9.8894	-13.333
1082	40	20	0	60	39.543	-0.3529	-15.045
1083	40	40	0	60	35.252	7.801	-15.639
1084	40	70	0	60	28.858	21.216	-16.367
1085	40	100	0	60	23.024	34.269	-16.674
1086	70	0	0	60	38.37	-17.029	-20.863
1087	70	20	0	60	33.953	-8.1648	-21.925
1088	70	40	0	60	30.061	-0.4385	-22.28
1089	70	70	0	60	23.519	13.104	-22.698
1090	70	100	0	60	18.556	25.635	-22.725
1091	100	0	0	60	31.703	-25.713	-29.382
1092	100	20	0	60	27.498	-17.032	-30.281
1093	100	40	0	60	24.291	-9.4209	-30.332
1094	100	70	0	60	19.275	3.0837	-30.546
1095	100	100	0	60	14.405	16.112	-30.529
1096	0	0	20	60	53.456	-1.0252	10.084
1097	0	20	20	60	48.071	8.9267	7.5227
1098	0	40	20	60	43.365	18.174	4.1879
1099	0	70	20	60	36.173	32.357	2.4804
1100	0	100	20	60	29.842	45.882	1.2634
1101	20	0	20	60	48.771	-6.9794	3.0914
1102	20	20	20	60	41.755	1.9517	1.245
1103	20	40	20	60	38.263	10.313	-0.3092
1104	20	70	20	60	32.493	23.605	-2.6914
1105	20	100	20	60	25.696	38.931	-4.5399
1106	40	0	20	60	44.314	-12.247	-3.7385
1107	40	20	20	60	38.652	-3.7462	-4.0612
1108	40	40	20	60	33.877	4.7173	-5.6077
1109	40	70	20	60	28.214	17.394	-7.9583
1110	40	100	20	60	21.831	32.053	-10.036
1111	70	0	20	60	37.674	-20.137	-11.568
1112	70	20	20	60	33.208	-10.94	-12.31
1113	70	40	20	60	29.311	-3.3124	-13.523
1114	70	70	20	60	23.331	9.0474	-14.643
1115	70	100	20	60	17.406	23	-15.802
1116	100	0	20	60	31.174	-30.336	-20.305
1117	100	20	20	60	26.869	-21.796	-20.879
1118	100	40	20	60	23.09	-13.471	-22.165
1119	100	70	20	60	18.175	-1.605	-22.907
1120	100	100	20	60	12.748	12.178	-23.416
1121	0	0	40	60	52.194	-2.1259	20.871
1122	0	20	40	60	47.41	7.3624	17.634
1123	0	40	40	60	42.51	16.77	15.014
1124	0	70	40	60	35.301	31.093	11.014
1125	0	100	40	60	29.145	44.401	8.0061
1126	20	0	40	60	47.431	-8.4099	13.743
1127	20	20	40	60	41.972	1.0837	10.478
1128	20	40	40	60	37.356	8.3987	8.3176
1129	20	70	40	60	30.969	22.181	4.9937
1130	20	100	40	60	24.533	36.632	1.8359
1131	40	0	40	60	42.973	-14.438	7.3113
1132	40	20	40	60	37.48	-5.1297	4.8641
1133	40	40	40	60	33.174	2.415	2.8066
1134	40	70	40	60	27.573	14.948	-0.1015
1135	40	100	40	60	20.892	30.002	-3.0725
1136	70	0	40	60	37.049	-23.282	-1.576
1137	70	20	40	60	32.12	-13.412	-3.4519
1138	70	40	40	60	28.35	-6.0179	-4.8415
1139	70	70	40	60	22.551	5.9161	-6.9967
1140	70	100	40	60	16.424	20.733	-9.5188
1141	100	0	40	60	30.233	-33.627	-11.375
1142	100	20	40	60	25.672	-24.534	-12.988
1143	100	40	40	60	22.301	-17.484	-13.672
1144	100	70	40	60	16.827	-5.1878	-15.468
1145	100	100	40	60	11.412	8.7316	-17.104
1146	0	0	70	60	51.09	-3.7396	37.818
1147	0	20	70	60	46.198	6.8673	33.56
1148	0	40	70	60	41.718	15.727	29.499
1149	0	70	70	60	34.407	30.189	23.513
1150	0	100	70	60	28.525	42.807	17.994
1151	20	0	70	60	47.328	-10.113	31.379
1152	20	20	70	60	41.473	-0.5397	25.166
1153	20	40	70	60	37.154	7.8409	21.905
1154	20	70	70	60	30.923	20.705	17.266
1155	20	100	70	60	24.439	35.614	11.901
1156	40	0	70	60	42.073	-17.26	23.164
1157	40	20	70	60	36.562	-7.0746	18.168
1158	40	40	70	60	32.461	0.1429	14.84
1159	40	70	70	60	25.952	13.232	10.412
1160	40	100	70	60	19.924	27.478	5.7668
1161	70	0	70	60	36.032	-26.914	13.379
1162	70	20	70	60	31.057	-16.758	9.442
1163	70	40	70	60	27.459	-9.5852	7.0051
1164	70	70	70	60	21.093	3.0472	3.0595
1165	70	100	70	60	15.165	17.639	-1.0396
1166	100	0	70	60	29.548	-38.562	2.2527
1167	100	20	70	60	24.752	-28.968	-0.98
1168	100	40	70	60	21.17	-21.708	-3.057
1169	100	70	70	60	15.589	-9.3256	-6.027
1170	100	100	70	60	9.7043	4.4799	-8.7587
1171	0	0	100	60	51.003	-5.1323	57.958
1172	0	20	100	60	45.717	5.9325	51.537
1173	0	40	100	60	41.499	14.889	45.87
1174	0	70	100	60	35.05	28.542	37.323
1175	0	100	100	60	28.663	41.832	28.452
1176	20	0	100	60	46.389	-12.981	49.679
1177	20	20	100	60	41.186	-3.4698	44.031
1178	20	40	100	60	36.691	6.4107	38.923
1179	20	70	100	60	30.48	19.302	31.182
1180	20	100	100	60	23.661	33.069	22.223
1181	40	0	100	60	41.94	-19.875	41.285
1182	40	20	100	60	36.031	-9.4585	35.782
1183	40	40	100	60	32.065	-1.9636	31.653
1184	40	70	100	60	26.165	10.484	25.088
1185	40	100	100	60	19.146	24.778	16.744
1186	70	0	100	60	35.699	-30.416	29.6
1187	70	20	100	60	30.715	-20.596	25.563
1188	70	40	100	60	26.897	-13.172	22.446
1189	70	70	100	60	20.523	-0.521	16.615
1190	70	100	100	60	14.021	13.945	10.204
1191	100	0	100	60	29.696	-43.901	17.253
1192	100	20	100	60	24.266	-34.06	13.34
1193	100	40	100	60	20.582	-27.024	10.89
1194	100	70	100	60	14.888	-15.293	6.8878
1195	100	100	100	60	7.629	-0.8917	2.2916
1196	0	0	0	80	35.633	0.2208	-0.7558
1197	0	40	0	80	29.028	12.034	-2.1533
1198	0	70	0	80	23.651	23.366	-2.8517
1199	0	100	0	80	20.459	30.853	-2.4781
1200	40	0	0	80	29.175	-6.748	-9.0077
1201	40	40	0	80	23.465	4.8199	-9.7355
1202	40	70	0	80	18.562	15.748	-10.075
1203	40	100	0	80	16.082	23.007	-9.3256
1204	70	0	0	80	24.707	-13.131	-15.508
1205	70	40	0	80	20.037	-1.2251	-15.255
1206	70	70	0	80	15.684	8.9782	-15.287
1207	70	100	0	80	12.904	16.227	-14.875
1208	100	0	0	80	21.331	-17.44	-20.143
1209	100	40	0	80	17.078	-6.7022	-19.703
1210	100	70	0	80	13.078	3.7085	-19.698
1211	100	100	0	80	10.677	11.063	-18.572
1212	0	0	40	80	33.95	-1.8407	13.167
1213	0	40	40	80	28.202	10.873	10.033
1214	0	70	40	80	22.937	22.259	7.3378
1215	0	100	40	80	20.153	29.633	5.9255
1216	40	0	40	80	28.201	-10.131	4.1521
1217	40	40	40	80	22.718	1.0232	2.7474
1218	40	70	40	80	17.725	12.284	0.2177
1219	40	100	40	80	14.73	20.347	-1.3231
1220	70	0	40	80	24.21	-17.111	-2.9089
1221	70	40	40	80	19.482	-5.6139	-3.5788
1222	70	70	40	80	14.531	4.6824	-5.1934
1223	70	100	40	80	11.562	13.052	-6.3784
1224	100	0	40	80	20.828	-22.615	-8.3648
1225	100	40	40	80	16.044	-12.381	-9.1482
1226	100	70	40	80	11.757	-2.3893	-10.244
1227	100	100	40	80	8.8176	6.1286	-10.479
1228	0	0	70	80	33.987	-3.4252	27.265
1229	0	40	70	80	27.918	9.7999	21.671
1230	0	70	70	80	23.209	20.912	16.301
1231	0	100	70	80	19.878	29.229	14.006
1232	40	0	70	80	28.278	-12.074	18.154
1233	40	40	70	80	22.538	-0.446	12.213
1234	40	70	70	80	17.831	9.4591	8.3726
1235	40	100	70	80	14.539	19.305	6.6097
1236	70	0	70	80	24.371	-20.798	9.1699
1237	70	40	70	80	19.078	-7.9437	5.3258
1238	70	70	70	80	14.965	1.7701	2.8261
1239	70	100	70	80	10.729	11.581	0.4294
1240	100	0	70	80	20.628	-27.129	2.6657
1241	100	40	70	80	15.425	-15.753	-0.6365
1242	100	70	70	80	11.441	-7.086	-3.2163
1243	100	100	70	80	7.4342	3.2874	-4.4104
1244	0	0	100	80	33.18	-4.3062	36.123
1245	0	40	100	80	27.854	8.6646	29.428
1246	0	70	100	80	22.78	20.333	22.753
1247	0	100	100	80	19.777	27.572	18.375
1248	40	0	100	80	27.805	-13.678	25.73
1249	40	40	100	80	22.286	-2.5059	20.938
1250	40	70	100	80	17.261	8.3155	15.56
1251	40	100	100	80	14.057	16.846	11.481
1252	70	0	100	80	23.695	-23.039	17.028
1253	70	40	100	80	18.683	-10.81	14.058
1254	70	70	100	80	14.352	-1.1252	10.828
1255	70	100	100	80	10.138	7.9371	6.7634
1256	100	0	100	80	20.776	-29.087	10.708
1257	100	40	100	80	15.499	-18.82	7.546
1258	100	70	100	80	10.649	-9.0827	4.5257
1259	100	100	100	80	6.3624	-0.5706	2.3573
1260	0	0	0	100	13.98	0.0099	-0.0148
1261	0	40	0	100	12.367	5.6538	0.0593
1262	0	100	0	100	10.43	13.992	1.2961
1263	40	0	0	100	12.558	-3.1914	-4.3927
1264	40	40	0	100	10.387	2.4965	-3.6824
1265	40	100	0	100	8.9227	11.009	-1.8565
1266	100	0	0	100	10.419	-8.1997	-10.158
1267	100	40	0	100	9.1181	-2.9464	-8.5053
1268	100	100	0	100	6.8499	5.7524	-6.0071
1269	0	0	40	100	13.991	-1.3024	4.7461
1270	0	40	40	100	12.161	4.7026	4.2664
1271	0	100	40	100	10.459	13.103	3.8063
1272	40	0	40	100	12.138	-4.8595	1.1619
1273	40	40	40	100	9.6421	0.2847	0.819
1274	40	100	40	100	8.3632	9.5362	1.1271
1275	100	0	40	100	10.782	-10.277	-4.6783
1276	100	40	40	100	8.8295	-5.5502	-4.1925
1277	100	100	40	100	5.9362	3.3958	-2.817
1278	0	0	100	100	13.73	-3.0069	11.644
1279	0	40	100	100	12.403	3.1313	10.465
1280	0	100	100	100	10.31	11.592	7.3964
1281	40	0	100	100	12.699	-6.6094	8.8837
1282	40	40	100	100	10.449	-1.1869	7.8649
1283	40	100	100	100	8.1234	7.6882	5.2592
1284	100	0	100	100	11.26	-12.86	3.5547
1285	100	40	100	100	9.1018	-8.4039	3.1324
1286	100	100	100	100	4.73	-0.018	2.0783
1287	100	0	0	0	51.04	-39.797	-55.45
1288	98	0	0	0	52.915	-39.289	-54.09
1289	95	0	0	0	55.384	-38.593	-52.289
1290	90	0	0	0	58.923	-37.109	-49.517
1291	85	0	0	0	62.092	-35.257	-46.823
1292	80	0	0	0	64.669	-33.142	-44.37
1293	75	0	0	0	67.125	-30.805	-41.872
1294	70	0	0	0	69.49	-28.401	-39.333
1295	60	0	0	0	73.931	-24.034	-34.339
1296	50	0	0	0	78.154	-19.74	-29.316
1297	40	0	0	0	82.201	-15.547	-24.368
1298	30	0	0	0	85.857	-11.361	-19.311
1299	25	0	0	0	87.658	-9.3135	-16.756
1300	20	0	0	0	89.445	-7.2737	-14.163
1301	15	0	0	0	91.2	-5.2532	-11.512
1302	10	0	0	0	92.999	-3.1642	-8.7275
1303	7	0	0	0	94.048	-1.9444	-7.0844
1304	5	0	0	0	94.739	-1.1211	-5.9645
1305	3	0	0	0	95.439	-0.2827	-4.8142
1306	2	0	0	0	95.795	0.1442	-4.2295
1307	0	100	0	0	51.99	80.324	-7.434
1308	0	98	0	0	52.781	79.072	-7.9191
1309	0	95	0	0	54.127	76.939	-8.749
1310	0	90	0	0	56.656	72.908	-10.067
1311	0	85	0	0	58.9	69.278	-10.948
1312	0	80	0	0	61.369	65.234	-11.731
1313	0	75	0	0	64.023	60.84	-12.42
1314	0	70	0	0	66.483	56.709	-12.532
1315	0	60	0	0	71.345	48.512	-12.433
1316	0	50	0	0	76.113	40.563	-11.952
1317	0	40	0	0	80.577	33.11	-11.425
1318	0	30	0	0	84.864	25.236	-10.279
1319	0	25	0	0	86.924	21.139	-9.3764
1320	0	20	0	0	88.927	17.054	-8.2995
1321	0	15	0	0	90.863	13.039	-7.1557
1322	0	10	0	0	92.836	8.8888	-5.848
1323	0	7	0	0	93.931	6.5611	-5.0725
1324	0	5	0	0	94.664	4.9943	-4.5096
1325	0	3	0	0	95.407	3.4086	-3.9201
1326	0	2	0	0	95.781	2.6064	-3.6235
1327	0	0	100	0	92.489	-4.886	103.29
1328	0	0	98	0	92.549	-4.8779	101.75
1329	0	0	95	0	92.692	-4.8577	98.063
1330	0	0	90	0	92.904	-4.7915	92.43
1331	0	0	85	0	93.117	-4.695	86.643
1332	0	0	80	0	93.318	-4.5759	81.148
1333	0	0	75	0	93.536	-4.4227	75.219
1334	0	0	70	0	93.764	-4.2239	69.171
1335	0	0	60	0	94.19	-3.891	57.583
1336	0	0	50	0	94.597	-3.4335	46.708
1337	0	0	40	0	95.022	-2.8282	36.472
1338	0	0	30	0	95.432	-2.0907	26.552
1339	0	0	25	0	95.645	-1.6727	21.739
1340	0	0	20	0	95.857	-1.198	16.891
1341	0	0	15	0	96.049	-0.697	12.083
1342	0	0	10	0	96.224	-0.1508	7.083
1343	0	0	7	0	96.329	0.2057	3.9022
1344	0	0	5	0	96.384	0.4256	2.0032
1345	0	0	3	0	96.439	0.6568	0.0351
1346	0	0	2	0	96.467	0.7743	-0.9662
1347	0	0	0	100	13.98	0.0099	-0.0148
1348	0	0	0	98	16.062	0.0212	-0.0825
1349	0	0	0	95	19.339	0.0432	-0.1862
1350	0	0	0	90	24.956	0.1054	-0.3836
1351	0	0	0	85	30.412	0.1622	-0.5691
1352	0	0	0	80	35.633	0.2208	-0.7558
1353	0	0	0	75	40.446	0.268	-0.9278
1354	0	0	0	70	45.027	0.317	-1.1011
1355	0	0	0	60	53.43	0.4156	-1.412
1356	0	0	0	50	61.179	0.497	-1.6976
1357	0	0	0	40	68.425	0.6306	-1.9582
1358	0	0	0	30	75.423	0.7052	-2.2159
1359	0	0	0	25	78.821	0.7435	-2.342
1360	0	0	0	20	82.322	0.7864	-2.4747
1361	0	0	0	15	85.786	0.8404	-2.6026
1362	0	0	0	10	89.304	0.8912	-2.7435
1363	0	0	0	7	91.428	0.9217	-2.8276
1364	0	0	0	5	92.867	0.9498	-2.8855
1365	0	0	0	3	94.32	0.9743	-2.9439
1366	0	0	0	2	95.052	0.9885	-2.9751
1367	0	0	0	0	96.524	1.0169	-3.034
1368	100	85	85	0	17.373	-8.1785	-5.3045
1369	80	65	65	0	34.662	-4.2172	-4.176
1370	60	45	45	0	51.188	-1.806	-3.7897
1371	40	27	27	0	66.882	-1.1422	-4.6767
1372	20	12	12	0	82.028	-0.9826	-4.9471
1373	10	6	6	0	89.245	-0.0398	-4.145
1374	5	3	3	0	92.888	0.4886	-3.5838
1375	40	27	27	10	62.445	-1.1709	-3.6179
1376	20	12	12	10	75.925	-1.0869	-4.3762
1377	10	6	6	10	82.58	-0.2438	-3.7429
1378	60	45	45	20	45.035	-1.9713	-1.8182
1379	40	27	27	20	57.538	-1.1888	-2.9029
1380	20	12	12	20	69.924	-1.0958	-3.5588
1381	10	6	6	20	75.945	-0.3681	-3.1807
1382	80	65	65	40	26.177	-3.9345	-2.4061
1383	60	45	45	40	36.96	-1.5298	-1.4855
1384	40	27	27	40	47.083	-1.1698	-1.9501
1385	20	12	12	40	57.153	-1.1128	-2.9078
1386	10	6	6	40	62.226	-0.4089	-2.5424
1387	100	85	85	60	11.72	-5.0335	-1.5141
1388	80	65	65	60	20.532	-3.195	-1.7057
1389	60	45	45	60	28.729	-1.7328	-0.907
1390	40	27	27	60	36.534	-1.3786	-1.4088
1391	20	12	12	60	44.24	-1.0934	-2.0153
1392	10	6	6	60	48.312	-0.4703	-1.8299
1393	100	85	85	80	9.1329	-3.3434	-0.1985
1394	80	65	65	80	14.454	-2.2892	-0.7023
1395	60	45	45	80	19.431	-2.4599	-0.7445
1396	40	27	27	80	24.506	-1.6878	-0.6935
1397	20	12	12	80	28.668	-1.3703	-0.5565
1398	10	6	6	80	31.319	-0.8546	-0.8427
1399	100	85	85	100	6.205	-1.5577	0.9116
1400	80	65	65	100	7.2886	-1.1816	0.0858
1401	60	45	45	100	8.8206	-1.2168	-0.2246
1402	40	27	27	100	10.363	-0.9305	-0.4617
1403	20	12	12	100	11.982	-0.5641	-0.4785
1404	10	6	6	100	12.909	-0.2834	-0.3233
1405	100	0	0	70	26.808	-22.065	-25.037
1406	0	100	0	70	25.49	39.337	-4.3427
1407	0	0	100	70	42.942	-4.9253	48.353
1408	100	100	0	70	12.601	13.675	-24.872
1409	100	0	100	70	25.516	-37.154	14.261
1410	0	100	100	70	24.527	35.584	23.94
1411	40	40	0	70	29.477	5.9559	-12.516
1412	40	0	40	70	35.998	-12.262	5.0881
1413	0	40	40	70	35.467	14.263	11.861
1414	3	3	0	0	94.276	2.12	-5.676
1415	3	0	3	0	95.324	-0.6884	-1.8133
1416	0	3	3	0	95.281	3.1276	-0.8307
1417	3	3	3	0	93.762	1.5177	-2.1392
1418	3	0	0	3	93.271	-0.2985	-4.6867
1419	0	3	0	3	93.266	3.2418	-3.7474
1420	3	3	0	3	92.168	1.9723	-5.4658
1421	0	0	3	3	94.255	0.6295	-0.0939
1422	3	0	3	3	93.167	-0.7003	-1.8931
1423	0	3	3	3	93.147	2.9835	-0.8882
1424	3	3	3	3	91.698	1.3969	-2.1372
1425	7	7	0	0	91.228	3.6432	-8.998
1426	7	0	7	0	93.714	-2.9951	-0.4741
1427	0	7	7	0	93.642	5.9382	1.9084
1428	7	7	7	0	89.95	2.1036	-1.4077
1429	7	0	0	7	89.14	-1.8904	-6.6799
1430	0	7	0	7	88.993	6.1458	-4.6557
1431	7	7	0	7	86.456	3.3429	-8.3671
1432	0	0	7	7	91.279	0.145	3.5975
1433	7	0	7	7	88.804	-2.9638	-0.5104
1434	0	7	7	7	88.713	5.5797	1.796
1435	7	7	7	7	85.272	1.876	-1.3045
1436	40	3	0	0	80.917	-13.331	-24.97
1437	3	40	0	0	79.32	31.752	-12.993
1438	40	0	3	0	81.983	-16.37	-21.752
1439	40	3	3	0	80.576	-14.056	-22.105
1440	0	40	3	0	80.469	33.014	-8.6274
1441	3	40	3	0	79.384	31.019	-10.086
1442	40	40	3	0	64.882	14.208	-27.7
1443	3	0	40	0	93.746	-4.5872	34.429
1444	0	3	40	0	93.796	-0.1954	35.432
1445	3	3	40	0	92.376	-1.9822	33.209
1446	40	3	40	0	77.692	-21.957	10.623
1447	3	40	40	0	77.227	29.127	22.676
1448	40	0	0	3	80.321	-15.371	-23.777
1449	40	3	0	3	79.069	-13.181	-24.299
1450	0	40	0	3	78.715	32.212	-10.853
1451	3	40	0	3	77.491	30.885	-12.4
1452	40	40	0	3	63.762	14.784	-29.491
1453	40	0	3	3	80.1	-16.111	-21.272
1454	40	3	3	3	78.759	-13.861	-21.546
1455	0	40	3	3	78.607	32.105	-8.2053
1456	3	40	3	3	77.546	30.159	-9.6219
1457	40	40	3	3	63.508	13.707	-26.862
1458	0	0	40	3	92.914	-2.7754	35.72
1459	3	0	40	3	91.647	-4.5078	33.715
1460	40	0	40	3	77.661	-24.125	11.402
1461	0	3	40	3	91.714	-0.2785	34.783
1462	3	3	40	3	90.334	-2.0233	32.608
1463	40	3	40	3	76.052	-21.567	10.575
1464	0	40	40	3	76.967	30.816	24.336
1465	3	40	40	3	75.467	28.362	22.409
1466	40	40	40	3	59.584	5.7136	2.7961
1467	3	0	0	40	67.511	-0.3989	-3.2408
1468	0	3	0	40	67.436	2.3313	-2.4145
1469	3	3	0	40	66.511	1.2903	-3.6853
1470	40	3	0	40	56.355	-10.447	-17.285
1471	3	40	0	40	54.94	22.764	-7.801
1472	0	0	3	40	68.299	0.3533	0.1076
1473	3	0	3	40	67.366	-0.7066	-1.2128
1474	40	0	3	40	57.162	-12.585	-15.11
1475	0	3	3	40	67.294	2.1106	-0.379
1476	3	3	3	40	65.926	0.8312	-1.3043
1477	40	3	3	40	56.191	-10.91	-15.299
1478	0	40	3	40	55.751	23.759	-4.8328
1479	3	40	3	40	54.931	22.231	-5.8955
1480	40	40	3	40	44.897	9.6205	-18.398
1481	3	0	40	40	65.848	-3.5609	25.237
1482	0	3	40	40	65.908	-0.6706	26.041
1483	3	3	40	40	64.906	-1.8862	24.492
1484	40	3	40	40	53.948	-16.041	8.8822
1485	3	40	40	40	53.481	19.676	17.697
1486	0	0	0	10	89.304	0.8912	-2.7435
1487	0	0	10	10	89.078	-0.1889	6.4132
1488	0	0	20	10	88.721	-1.1717	15.665
1489	0	0	40	10	88.038	-2.6719	33.966
1490	0	0	70	10	86.699	-4.1176	63.615
1491	0	10	0	10	85.901	8.1415	-5.178
1492	0	10	10	10	85.43	7.4413	3.9776
1493	0	10	20	10	84.944	6.7523	13.019
1494	0	10	40	10	84.192	5.2892	31.106
1495	0	10	70	10	82.885	4.1351	59.973
1496	0	20	0	10	82.184	15.752	-7.1402
1497	0	20	10	10	81.678	15.165	1.817
1498	0	20	20	10	81.135	14.71	10.572
1499	0	20	40	10	80.272	13.677	28.26
1500	0	20	70	10	78.95	12.897	56.307
1501	0	40	0	10	74.341	30.414	-9.6352
1502	0	40	10	10	73.974	30.051	-1.1878
1503	0	40	20	10	73.518	29.793	7.1394
1504	0	40	40	10	72.739	29.105	23.568
1505	0	40	70	10	71.121	28.263	49.691
1506	0	70	0	10	61.602	52.308	-10.982
1507	0	70	10	10	61.441	52.068	-3.5678
1508	0	70	20	10	61.232	51.983	3.8863
1509	0	70	40	10	60.649	51.535	17.733
1510	0	70	70	10	59.008	49.921	39.947
1511	10	0	0	10	86.06	-3.0983	-8.0881
1512	10	0	10	10	85.577	-4.661	0.7535
1513	10	0	20	10	85.096	-5.9022	9.8135
1514	10	0	40	10	84.149	-7.957	27.899
1515	10	0	70	10	82.821	-9.9397	57.096
1516	10	10	0	10	82.3	4.1488	-10.203
1517	10	10	10	10	80.606	2.1704	-0.6191
1518	10	10	20	10	80.078	1.2844	8.101
1519	10	10	40	10	79.433	-0.2685	24.215
1520	10	10	70	10	78.219	-1.6827	51.554
1521	10	20	0	10	78.437	11.664	-12.046
1522	10	20	10	10	77.023	9.4153	-2.5695
1523	10	20	20	10	76.222	8.5533	6.0353
1524	10	20	40	10	75.296	7.5123	21.521
1525	10	20	70	10	73.987	6.5133	48.168
1526	10	40	0	10	70.694	26.307	-14.379
1527	10	40	10	10	70.111	23.454	-5.6071
1528	10	40	20	10	69.252	22.738	2.4855
1529	10	40	40	10	68.055	21.525	17.422
1530	10	40	70	10	66.295	21.051	42.185
1531	10	70	0	10	58.238	47.864	-15.722
1532	10	70	10	10	58.094	45.396	-8.3499
1533	10	70	20	10	57.526	44.718	-1.1391
1534	10	70	40	10	56.604	43.579	12.077
1535	10	70	70	10	54.678	41.923	33.224
1536	20	0	0	10	82.67	-7.0967	-13.191
1537	20	0	10	10	82.106	-8.9325	-4.654
1538	20	0	20	10	81.524	-10.61	4.0982
1539	20	0	40	10	80.503	-13.111	21.974
1540	20	0	70	10	79.199	-15.718	50.891
1541	20	10	0	10	78.781	0.1304	-15.153
1542	20	10	10	10	77.053	-2.1925	-5.8901
1543	20	10	20	10	76.141	-3.5208	2.6563
1544	20	10	40	10	75.373	-5.4227	18.383
1545	20	10	70	10	74.089	-7.4768	45.398
1546	20	20	0	10	74.764	7.6588	-16.903
1547	20	20	10	10	73.087	4.9355	-7.6348
1548	20	20	20	10	71.989	3.4239	0.9359
1549	20	20	40	10	70.817	1.8663	15.535
1550	20	20	70	10	69.406	0.265	40.77
1551	20	40	0	10	67.097	22.106	-18.981
1552	20	40	10	10	66.147	18.864	-10.465
1553	20	40	20	10	65.167	16.586	-2.177
1554	20	40	40	10	63.644	14.904	11.787
1555	20	40	70	10	61.751	14.202	35.284
1556	20	70	0	10	54.927	43.579	-20.409
1557	20	70	10	10	54.412	40.552	-13.276
1558	20	70	20	10	53.922	38.013	-5.9181
1559	20	70	40	10	52.523	36.745	6.6896
1560	20	70	70	10	50.62	34.496	26.978
1561	40	0	0	10	75.98	-14.903	-22.453
1562	40	0	10	10	75.294	-17.187	-14.368
1563	40	0	20	10	74.631	-19.462	-6.0242
1564	40	0	40	10	73.552	-23.016	11.152
1565	40	0	70	10	72.069	-26.831	39.215
1566	40	10	0	10	72.007	-7.8361	-23.998
1567	40	10	10	10	70.868	-9.9418	-14.809
1568	40	10	20	10	69.899	-11.883	-6.6901
1569	40	10	40	10	68.573	-14.887	8.6528
1570	40	10	70	10	66.925	-18.442	34.539
1571	40	20	0	10	68.044	-0.6248	-25.42
1572	40	20	10	10	66.839	-2.8635	-16.375
1573	40	20	20	10	65.82	-4.9606	-7.665
1574	40	20	40	10	64.06	-7.3859	6.5855
1575	40	20	70	10	62.135	-10.433	30.528
1576	40	40	0	10	60.365	13.679	-27.329
1577	40	40	10	10	59.455	10.433	-18.614
1578	40	40	20	10	58.433	8.0483	-10.387
1579	40	40	40	10	56.844	5.2842	3.2341
1580	40	40	70	10	54.777	2.6632	24.527
1581	40	70	0	10	48.87	34.983	-28.975
1582	40	70	10	10	48.194	31.789	-21.673
1583	40	70	20	10	47.464	28.998	-14.339
1584	40	70	40	10	46.419	25.38	-1.8555
1585	40	70	70	10	44.185	22.425	17.031
1586	70	0	0	10	64.449	-26.741	-36.042
1587	70	0	10	10	63.857	-29.908	-28.095
1588	70	0	20	10	63.382	-32.821	-20.349
1589	70	0	40	10	62.397	-37.981	-4.0038
1590	70	0	70	10	60.853	-44.028	22.547
1591	70	10	0	10	61.047	-20.247	-36.916
1592	70	10	10	10	60.142	-22.808	-28.194
1593	70	10	20	10	59.267	-25.452	-20.377
1594	70	10	40	10	57.795	-29.811	-5.5664
1595	70	10	70	10	56.111	-35.398	18.764
1596	70	20	0	10	57.298	-13.242	-37.904
1597	70	20	10	10	56.305	-15.898	-29.148
1598	70	20	20	10	55.304	-18.135	-20.86
1599	70	20	40	10	53.494	-22.096	-6.9148
1600	70	20	70	10	51.579	-27.224	15.398
1601	70	40	0	10	50.387	0.4903	-39.182
1602	70	40	10	10	49.349	-2.6698	-30.801
1603	70	40	20	10	48.291	-5.4065	-22.718
1604	70	40	40	10	46.836	-9.3382	-9.4111
1605	70	40	70	10	44.561	-13.913	10.45
1606	70	70	0	10	39.904	21.8	-40.517
1607	70	70	10	10	39.29	17.808	-33.071
1608	70	70	20	10	38.282	14.871	-25.902
1609	70	70	40	10	36.744	10.451	-14.042
1610	70	70	70	10	34.782	5.7278	3.8788
1611	50	40	40	0	57.171	0.771	-1.8349
1612	100	0	0	10	48.942	-39.015	-50.935
1613	0	100	0	10	48.083	74.491	-9.2453
1614	0	0	100	10	85.376	-5.007	95.661
1615	0	100	100	10	43.747	68.037	48.121
